timestamp,target,temp,event
2025-01-04 00:00:00,8.268785536813477,16.301651217352667,0.0
2025-01-04 01:00:00,8.920187506891017,18.787866523984405,0.0
2025-01-04 02:00:00,9.186448654569155,21.096023073099175,0.0
2025-01-04 03:00:00,9.589576530999704,23.061904997730977,0.0
2025-01-04 04:00:00,9.583341377834428,24.544519561077088,0.0
2025-01-04 05:00:00,9.844345578331463,25.435715398198244,0.0
2025-01-04 06:00:00,10.589285914027265,25.667562801868943,1.0
2025-01-04 07:00:00,9.748560106002527,25.21699308437943,0.0
2025-01-04 08:00:00,10.368336835097951,24.10738083637291,1.0
2025-01-04 09:00:00,9.313202094231531,22.406961240175413,0.0
2025-01-04 10:00:00,12.549338100879913,20.22419028075931,0.0
2025-01-04 11:00:00,8.744402412585497,17.70036403385417,0.0
2025-01-04 12:00:00,8.210931019029438,15.000000000000009,0.0
2025-01-04 13:00:00,8.20333153162215,12.29963596614581,0.0
2025-01-04 14:00:00,7.6640006312365125,9.77580971924074,0.0
2025-01-04 15:00:00,7.476442767378727,7.593038759824626,0.0
2025-01-04 16:00:00,7.354046664251911,5.892619163627101,0.0
2025-01-04 17:00:00,7.207642535547029,4.783006915620574,0.0
2025-01-04 18:00:00,7.207549953688099,4.332437198131057,0.0
2025-01-04 19:00:00,7.0922816819155745,4.564284601801751,0.0
2025-01-04 20:00:00,7.162793042249618,5.455480438922885,0.0
2025-01-04 21:00:00,7.459841137593327,6.938095002269012,0.0
2025-01-04 22:00:00,7.402595355297893,8.90397692690081,0.0
2025-01-04 23:00:00,7.792181807154072,11.21213347601558,0.0
2025-01-05 00:00:00,8.18163368394542,13.698348782647315,0.0
2025-01-05 01:00:00,8.615192791581295,16.18638456620599,0.0
2025-01-05 02:00:00,9.259006281268457,18.499999999999986,0.0
2025-01-05 03:00:00,9.26401825789924,20.474971582319466,0.0
2025-01-05 04:00:00,9.603277475161377,21.970293863653527,0.0
2025-01-05 05:00:00,10.114368571921647,22.877797706170178,0.0
2025-01-05 06:00:00,9.798206619783775,23.129530594423798,0.0
2025-01-05 07:00:00,9.994569678660348,22.702396029056324,0.0
2025-01-05 08:00:00,1.465795482966401,21.619735824531627,0.0
2025-01-05 09:00:00,9.426606581540073,19.94974746830582,0.0
2025-01-05 10:00:00,8.972152968208892,17.800844384510526,0.0
2025-01-05 11:00:00,8.77317536951618,15.314275281588875,0.0
2025-01-05 12:00:00,8.678162227391592,12.654505552595921,0.0
2025-01-05 13:00:00,7.74016132696529,9.99801620967482,0.0
2025-01-05 14:00:00,7.892779607755334,7.521283677051999,0.0
2025-01-05 15:00:00,7.561448444404457,5.3887595904496735,0.0
2025-01-05 16:00:00,7.1532054346611815,3.74166975080231,0.0
2025-01-05 17:00:00,6.822210235401295,2.688395556595489,0.0
2025-01-05 18:00:00,7.723864729837854,2.297093396292743,1.0
2025-01-05 19:00:00,7.037501354900569,2.5910549694993934,0.0
2025-01-05 20:00:00,5.3575886956672845,3.547124716223002,0.0
2025-01-05 21:00:00,7.534034051153445,5.097282197209408,0.0
2025-01-05 22:00:00,8.192890327710316,7.1332815826415725,0.0
2025-01-05 23:00:00,8.109913251177218,9.514032070107561,0.0
